user_id,ISBN,title,book_rating
187517,0380721643,Track of the Cat (Anna Pigeon Mysteries (Paperback)),8
71662,0515099546,The Cat Who Sniffed Glue,6
262169,0385729332,The Sisterhood of the Traveling Pants,10
20265,0452264464,Beloved (Plume Contemporary Fiction),8
35836,0425136981,Shadowfires,1
39281,0140265686,Out to Canaan (The Mitford Years),10
187762,0345404319,Taltos: Lives of the Mayfair Witches,10
231891,3551551685,Harry Potter und die Kammer des Schreckens,7
25409,006099486X,"The Professor and the Madman: A Tale of Murder, Insanity, and the Making of The Oxford English Dictionary",9
160681,0671434225,CONTACT,10
208367,034536676X,The World According to Garp,8
37597,0385315309,Five Days in Paris,10
56315,0743457943,Trading Places,7
219924,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,9
16996,0312983824,Faking It,7
142005,0380725827,Firestorm (Anna Pigeon Mysteries (Paperback)),10
26134,0399145087,Black Notice,8
58342,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),10
105968,051513225X,Pendragon,5
40889,0671016652,Three Wishes,10
176902,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),9
177432,0451170113,Night Shift,8
177862,0425189864,Mortal Prey,7
228374,0399148760,Seizure,8
261829,0671870114,Saving Grace,9
201447,1400032717,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),9
218552,0440176484,Secrets,3
234797,0553277537,Dandelion Wine (Grand Master Editions),8
95359,0440487617,A Wind in the Door,8
207148,0688170528,The Pact: A Love Story,9
36907,0345424719,A Widow for One Year,10
56399,0140042407,Tortilla Flat,10
105979,0805063889,Nickel and Dimed: On (Not) Getting By in America,9
131622,0425152898,Mind Prey,7
185011,0670813648,Misery,10
251019,0553582747,From the Corner of His Eye,10
271557,0743225406,The Shipping News : A Novel,8
28523,0786889020,Don't Stand Too Close to a Naked Man,8
64429,0679744398,"All the Pretty Horses (The Border Trilogy, Vol 1)",7
133246,1400077826,Cold Mountain (MTI) (Vintage Contemporaries),6
20172,0375703764,House of Leaves,9
55187,006109868X,Pigs in Heaven,8
110934,0312966970,Four To Score (A Stephanie Plum Novel),9
78846,0142002798,"Mary, Called Magdalene",8
110912,0060959037,Prodigal Summer: A Novel,8
161755,0679731377,A History of the World in 10 1/2 Chapters (Vintage International),10
171007,0060096209,A Little Help from Above,8
177432,0553287893,Rendezvous with Rama,9
203531,0140440224,"The Canterbury Tales, in Modern English",7
227705,0743418174,Good in Bed,7
35836,0425099334,Shattered,7
91103,0440226104,Black and Blue,8
196502,0312291639,The Nanny Diaries: A Novel,8
213760,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),10
43806,038039586X,Watership Down,10
60050,0425118703,Midnight,8
145543,038550926X,The Devil Wears Prada : A Novel,8
241980,0385497466,The Brethren,8
8067,0452284295,Cheet (Plume Books),10
122716,0553269224,Rilla of Ingleside (Anne of Green Gables Novels (Paperback)),10
196077,0696217120,Trading Spaces Behind the Scenes: Including Decorating Tips and Tricks,7
225810,0679751602,Mama Makes Up Her Mind: And Other Dangers of Southern Living,8
247129,0061093653,Twelve Red Herrings,7
51450,0316603570,3rd Degree,10
53220,0446600474,Season of the Machete,8
109084,0684874350,ANGELA'S ASHES,9
141493,0671004530,On the Street Where You Live,8
75149,1400031354,Tears of the Giraffe (No.1 Ladies Detective Agency),7
225087,0399149155,Q Is for Quarry,10
88389,0446606812,Message in a Bottle,8
143294,0553571818,Long After Midnight,8
248718,0553287346,Well-Schooled in Murder,9
91113,0060959037,Prodigal Summer: A Novel,10
94347,0345416260,Pope Joan (Ballantine Reader's Circle),7
114544,0452282829,We Were the Mulvaneys,7
259260,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),9
30487,0805056645,Are You Somebody? : The Accidental Memoir of a Dublin Woman,6
204359,0451166582,The Eyes of the Dragon,10
224923,0451184963,Insomnia,7
243930,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",8
83287,0515123471,10 Lb. Penalty,10
233911,0312983271,Full House (Janet Evanovich's Full Series),10
17667,0451409973,Julie and Romeo: A Novel,9
105374,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,9
114378,0061092827,Shades of Grace,5
131046,0743236742,The Ultimate Weight Solution: The 7 Keys to Weight Loss Freedom,7
210168,0446310786,To Kill a Mockingbird,10
16106,0060987103,Wicked: The Life and Times of the Wicked Witch of the West,7
176902,0441000916,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),10
235282,0671793489,All Around the Town,7
259930,0439425220,Harry Potter and the Chamber of Secrets Postcard Book,10
23872,0618002219,The Hobbit: or There and Back Again,9
135996,042517400X,"Night Moves (Tom Clancy's Net Force, No. 3)",7
241802,0446608955,A Walk to Remember,9
251422,0452282152,Girl with a Pearl Earring,7
57960,0451161351,Cujo,7
164492,0385508042,The King of Torts,6
243863,0671250671,"ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))",5
267878,1573226521,The Beach,9
98484,0440904196,"Are You There God?  It's Me, Margaret",7
264082,0440225701,The Street Lawyer,9
126492,0553572202,Self-Defense (Alex Delaware Novels (Paperback)),7
73622,0440237416,Warning Signs,10
106225,0064403319,Harriet the Spy,9
223990,0786866276,Mother of Pearl,9
254,0618002219,The Hobbit: or There and Back Again,9
7283,0345380371,Rising Sun,8
81088,0345426037,The Broken Hearts Club (Conrad Voort Novels (Paperback)),4
99441,0553268449,JITTERBUG PERFUME,9
123298,0767905385,Catch Me If You Can: The True Story of a Real Fake,9
74758,0671695304,"FOREVER : A Novel of Good and Evil, Love and Hope",8
203910,0553285343,"RUSSIA HOUSE, THE",10
206944,0767900383,Under the Tuscan Sun,7
244627,042518286X,Shock,10
276213,0449223833,The Deep Blue Good-By,9
18155,0399501487,Lord of the Flies,8
53418,044022165X,The Rainmaker,9
76710,0060740450,One Hundred Years of Solitude (Oprah's Book Club),6
85851,0394580567,It Was on Fire When I Lay Down on It,10
205389,0446530522,Cane River,9
240700,0385729332,The Sisterhood of the Traveling Pants,8
6333,0452282268,Le Mariage,7
123883,0446610399,The Rescue,5
269890,0553562738,Doomsday Book,8
270838,0140386645,The Westing Game (Now in Speak!),10
68000,0140374248,James and the Giant Peach,10
114368,038550120X,A Painted House,9
120396,0553582127,The Search,6
8245,0156528207,The Little Prince,8
140036,0743448677,Without Pity : Ann Rule's Most Dangerous Killers,5
37400,0020198817,The GREAT GATSBY (A Scribner Classic),5
91058,0805059555,"\O\"" Is for Outlaw""",7
236269,0451167783,A Streetcar Named Desire,10
269890,0312979533,A Place of Execution,9
76151,0316603287,The Lake House,10
238781,0440236991,Leap of Faith,10
270713,0451408888,The Trials of Tiffany Trott,6
100088,0451172817,Needful Things,9
29526,0590353403,Harry Potter and the Sorcerer's Stone (Book 1),10
131689,0517122707,A Confederacy of Dunces,10
152409,0345443284,While I Was Gone,8
112001,0670855030,Insomnia,10
181316,0440241537,The King of Torts,9
31315,0553561618,Dark Paradise,9
102668,0385335482,Confessions of a Shopaholic (Summer Display Opportunity),8
147451,1573225517,High Fidelity,6
245410,038001503X,One Hundred Years of Solitude,6
55734,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",8
209684,0425128164,The Voice of the Night,10
238617,0440108268,The Bridge Across Forever,10
238617,0874776945,The Artist's Way : A Spiritual Path to Higher Creativity,9
269386,0446611085,Suzanne's Diary for Nicholas,9
37712,0688170528,The Pact: A Love Story,7
84523,0345404114,Sleepers,7
17282,0312983301,Full Blast (Janet Evanovich's Full Series),7
43163,0141000198,Bridget Jones's Diary,8
81901,0446603716,Hide &amp; Seek,4
177375,0449005615,Seabiscuit: An American Legend,10
237534,0440539811,"The Illuminatus Trilogy: The Eye in the Pyramid, the Golden Apple &amp; Leviathan",10
61038,0375706410,Waiting (Vintage International),5
240700,0553296981,Anne Frank: The Diary of a Young Girl,8
16795,0385420161,"Like Water for Chocolate: A Novel in Monthly Installments, With Recipes, Romances, and Home Remedies",7
80810,0515125628,The Target,8
96611,0679425268,Sole Survivor,8
23872,0671749412,Going Home,5
74238,0373250290,Carrie Pilby (Red Dress Ink (Paperback)),8
159732,0345368991,The Chronicles of Pern: 1st Fall (The Dragonriders of Pern),4
212328,0590425919,White Fang,7
227705,0425119920,Strangers,8
273113,0373218400,Table For Two,5
17177,0441003257,Good Omens,6
68185,0553572997,The Alienist,9
129716,0312195516,The Red Tent (Bestselling Backlist),9
144455,038000321X,Alive : The Story of the Andes Survivors (Avon Nonfiction),7
1548,0452282152,Girl with a Pearl Earring,8
76888,0451160525,"The Gunslinger (The Dark Tower, Book 1)",9
110912,0446610038,1st to Die: A Novel,9
156467,0425135721,McNally's Secret (Archy McNally Novels (Paperback)),10
32034,0440236738,Gone for Good,9
212142,0061097314,The Bean Trees,8
226349,0345370775,Jurassic Park,9
262399,0671528203,Stillwatch,9
14387,1400034779,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),9
16795,044022165X,The Rainmaker,5
43006,0441304834,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),7
141493,0786868716,The Five People You Meet in Heaven,7
181691,0399151273,Retribution,9
226965,0345337662,Interview with the Vampire,10
110382,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),8
239594,0553566040,Missing Joseph,8
29526,0399145885,Atlantis Found (Dirk Pitt Adventures (Hardcover)),10
31528,0385508417,Skipping Christmas,8
275401,0971880107,Wild Animus,1
53846,0671880187,Kitchen,9
71739,0060955775,Veronika Decides to Die,9
109461,0380002930,Watership Down,10
220757,0140430016,Wuthering Heights (Penguin Classics),6
248477,0684874350,ANGELA'S ASHES,7
62464,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,10
222563,0842329242,Nicolae: The Rise of Antichrist (Left Behind No. 3),10
163570,034530988X,Friday,10
65791,0679459626,Flesh and Blood,6
94209,0151006903,Baudolino,8
101851,0929634063,50 Simple Things You Can Do to Save the Earth,9
196598,0441790348,Stranger in a Strange Land (Remembering Tomorrow),8
242299,0451191137,Anthem,8
148263,080411868X,"Welcome to the World, Baby Girl!",8
229741,0140179836,The Liar's Club: A Memoir,7
72990,0385475721,The Blind Assassin,7
78783,0446610399,The Rescue,8
95741,038542471X,The Client,8
3917,0156007754,Blindness (Harvest Book),7
78973,0425144429,Mr. Murder,10
91017,0671568833,Kill and Tell,8
164096,0380791978,The Family Tree,9
25409,0345413903,The Murder Book,8
73923,0316096199,Lucky : A Memoir,9
126492,0451155750,The Dead Zone,7
127049,0440219078,The Giver (21st Century Reference),9
248718,0345423615,The Silver Wolf,4
264321,0345352661,Guardians of the West (Book 1 of the Malloreon),2
170184,0553579606,Ashes to Ashes,7
144555,0316601950,The Pilot's Wife : A Novel,10
123510,0399138749,Mr. Murder,9
155219,0767907817,Bookends : A Novel,10
229741,0385722435,Ella Minnow Pea: A Novel in Letters,8
261829,0451206878,The Return,6
184299,0812513711,"The Dragon Reborn (The Wheel of Time, Book 3)",9
204864,0743222008,The Vanished Man : A Lincoln Rhyme Novel,9
114988,0380818191,"Truth, The",8
183196,0345362861,Dragonsdawn,9
207246,0425152251,Sophie's World: A Novel About the History of Philosophy,10
241799,0345435168,Open House (Oprah's Book Club (Paperback)),8
263323,0441735762,The Rowan (Ace Science Fiction),8
159863,0552999458,Dead Famous,8
187801,0425163407,Unnatural Exposure,8
215359,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,9
259118,0802132758,Rosencrantz &amp; Guildenstern Are Dead,6
53614,0440224675,Hannibal,7
55927,0553296981,Anne Frank: The Diary of a Young Girl,10
64126,0385502532,Drowning Ruth,9
246156,1573227889,Tipping the Velvet,8
60905,0671727583,Smart Women,8
101876,0060976845,Little Altars Everywhere: A Novel,8
108285,0345413873,Monster : A Novel (Alex Delaware Novels (Paperback)),10
236017,0393314804,Trainspotting,10
245088,0451188462,Desperation,9
9613,0425188361,"Cerulean Sins: An Anita Blake, Vampire Hunter Novel",3
153158,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,8
266007,8472230082,Relato de un nÃ¡ufrago,8
59038,0743486226,Angels &amp; Demons,10
63595,0446613436,The Guardian,10
77860,0385720106,A Map of the World,9
149908,1573225517,High Fidelity,10
201470,0330332775,Bridget Jones's Diary,5
30555,014100018X,Chocolat,7
52199,0449219364,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),10
67840,0425182886,Pot Shot,9
200226,0515118559,True Betrayals,7
235282,0446692298,Fat Girls and Lawn Chairs,8
137336,0812550293,"The Path of Daggers (The Wheel of Time, Book 8)",8
204864,0451176464,Gerald's Game,5
125774,0373483503,Macgregor Brides (Macgregors),9
250398,0316155306,The Narrows: A Novel,6
6251,0446532231,"Dude, Where's My Country?",10
126492,055329170X,Time Bomb (Alex Delaware Novels (Paperback)),7
152099,0451161343,Thinner,6
236283,0452278902,The Green Mile: The Complete Serial Novel,10
236340,0345413881,Dr. Death (Alex Delaware Novels (Paperback)),9
30245,0399146008,Shock,6
82825,0395977894,Fast Food Nation,9
40943,0064407055,Ella Enchanted (Trophy Newbery),10
65350,0446605239,The Notebook,9
122793,0743237188,Fall On Your Knees (Oprah #45),6
26544,0671034057,Now You See Her,9
73681,0446608386,Killing Me Softly : A Novel of Obsession,9
119654,0812551486,"Temple of the Winds (Sword of Truth, Book 4)",8
243745,0553274503,Flowers for Algernon (Bantam Classic),9
270838,0679723110,Grendel,10
170154,0451166892,The Pillars of the Earth,9
67840,0312983271,Full House (Janet Evanovich's Full Series),10
105221,044041833X,"The Subtle Knife (His Dark Materials, Book 2)",10
128506,0440180295,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,10
136561,0345337662,Interview with the Vampire,10
147224,1573220876,About a Boy,9
31391,0441010512,Club Dead (Southern Vampire Mysteries),8
57398,0425169863,Point of Origin,8
17058,0399150838,"So Many Books, So Little Time: A Year of Passionate Reading",6
55490,0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)",10
92547,0842332251,The Mark: The Beast Rules the World (Left Behind #8),10
27140,0804105820,It Was on Fire When I Lay Down on It,9
70052,080410753X,The Kitchen God's Wife,9
251394,0553373803,The Fifth Sacred Thing,9
2287,0446360856,The Gold Coast,6
107326,1563890119,"Preludes and Nocturnes (Sandman, Book 1)",9
112001,1558745017,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),10
125519,0671004573,Before I Say Good-Bye,8
133284,0679772677,A Civil Action,8
251844,0553213148,Anne of Avonlea (Anne of Green Gables Novels (Paperback)),9
92048,0553280643,The Gate to Women's Country,7
242299,0743237188,Fall On Your Knees (Oprah #45),10
147451,0743457943,Trading Places,7
236058,0812515285,A Fire Upon The Deep (Zones of Thought),8
100668,0345402871,Airframe,8
242310,0446606383,The Midnight Club,7
24090,0142001740,The Secret Life of Bees,9
61297,0316769509,Nine Stories,8
30276,0671525743,Night Whispers,9
91184,0451524934,1984,6
177458,0451151259,Eyes of the Dragon,8
220240,0671250671,"ROAD LESS TRAVELED : A New Psychology of Love, Traditional Values, and Spritual Growth (Touchstone Books (Paperback))",8
229767,0316168688,The Dogs of Babel (Today Show Book Club #12),10
30770,0684862719,Pay It Forward: A Novel,7
89867,0553234811,"Valley of the Horses (Auel, Jean M. , Earth's Children.)",8
98887,0553580272,"House Atreides (Dune: House Trilogy, Book 1)",7
217375,0805063897,Nickel and Dimed: On (Not) Getting By in America,4
126492,0385424728,The Chamber,7
164105,0316284955,White Oleander : A Novel (Oprah's Book Club),8
258913,3453071174,Die Firma. Roman.,8
164584,067103619X,Lake News,5
8067,0385472951,The Partner,10
177072,067179356X,In the Name of Love : Ann Rule's Crime Files Volume 4 (Ann Rule's Crime Files),9
274301,0805056491,Organizing from the Inside Out,10
45078,0446608815,Pop Goes the Weasel,10
264828,2253063339,Les Fourmis,7
15418,0312980140,Seven Up (A Stephanie Plum Novel),8
28177,038533303X,Driving Mr. Albert: A Trip Across America With Einstein's Brain,7
30531,044021145X,The Firm,10
44852,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),8
170077,0375501347,Amy and Isabelle,9
179118,0964631601,Pierced By A Sword,8
20060,0743439740,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",8
95995,3596259924,Die Unertragliche Leichtigkeit des Seins...The Unbearable Lightness of Being,5
125519,0440224764,The Partner,8
125774,0345325818,The Silmarillion,10
273344,039480001X,The Cat in the Hat,10
47609,0553287893,Rendezvous with Rama,10
141511,0060934913,Kitchen Confidential: Adventures in the Culinary Underbelly,7
179772,0446394521,Daisy Fay and the Miracle Man,9
226006,0061020699,Equal Rites (Discworld Novels (Paperback)),7
